isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
1	XLOC_003361	TCONS_00005224	ZMYM1	ENST00000373330.1	antisense	intergenic	24815	convergent	downstream
1	XLOC_003571	TCONS_00005560	SLC5A9	ENST00000236495.9	antisense	intergenic	12699	convergent	downstream
1	XLOC_019811	TCONS_00030485	DNAJA4	ENST00000394855.7	antisense	intergenic	99	divergent	upstream
1	XLOC_043009	TCONS_00066882	CPEB2	ENST00000442003.6	antisense	intergenic	23614	convergent	downstream
1	XLOC_045563	TCONS_00070712	IL12B	ENST00000231228.2	antisense	intergenic	90387	divergent	upstream
1	XLOC_001538	TCONS_00002402	SRGAP2C	ENST00000367123.7	sense	intergenic	19897	same_strand	downstream
1	XLOC_022382	TCONS_00034336	SLC7A6	ENST00000219343.10	antisense	genic	0	nested	exonic
1	XLOC_050612	TCONS_00078572	THBS2	ENST00000366787.7	sense	intergenic	42427	same_strand	upstream
1	XLOC_057037	TCONS_00088593	TRIM32	ENST00000373983.2	sense	genic	0	nested	intronic
1	XLOC_050226	TCONS_00077961	SMPDL3A	ENST00000368440.4	antisense	intergenic	49958	convergent	downstream
1	XLOC_031387	TCONS_00048322	SP3	ENST00000310015.10	antisense	intergenic	95067	convergent	downstream
1	XLOC_017149	TCONS_00026380	TTC6	ENST00000533625.5	antisense	genic	0	nested	intronic
1	XLOC_009497	TCONS_00014641	CLMP	ENST00000448775.3	antisense	intergenic	292	divergent	upstream
1	XLOC_015220	TCONS_00023290	PARP4	ENST00000381989.3	sense	intergenic	26246	same_strand	upstream
1	XLOC_050521	TCONS_00078424	PLG	ENST00000308192.13	antisense	genic	0	nested	intronic
1	XLOC_042746	TCONS_00066461	STOX2	ENST00000511250.1	sense	intergenic	32766	same_strand	upstream
1	XLOC_047525	TCONS_00073799	FAM50B	ENST00000380274.1	sense	intergenic	7566	same_strand	upstream
1	XLOC_018150	TCONS_00027923	TMCO5A	ENST00000559502.5	sense	intergenic	16998	same_strand	downstream
1	XLOC_060359	TCONS_00093184	IDS	ENST00000340855.10	sense	intergenic	97706	same_strand	downstream
1	XLOC_038382	TCONS_00059589	RPSA	ENST00000301821.10	sense	intergenic	8134	same_strand	downstream
1	XLOC_021689	TCONS_00033359	TMEM114	ENST00000623677.1	sense	intergenic	5592	same_strand	downstream
1	XLOC_019751	TCONS_00030395	C15orf39	ENST00000360639.6	antisense	intergenic	11151	convergent	downstream
1	XLOC_083610	TCONS_00269038	UGT2B15	ENST00000338206.5	antisense	intergenic	19230	divergent	upstream
1	XLOC_048903	TCONS_00075918	RAET1E	ENST00000531073.1	antisense	intergenic	6141	divergent	upstream
1	XLOC_049247	TCONS_00076464	PXDC1	ENST00000477592.2	sense	intergenic	5081	same_strand	downstream
1	XLOC_026150	TCONS_00040162	ONECUT2	ENST00000491143.2	sense	intergenic	3573	same_strand	upstream
1	XLOC_005589	TCONS_00008692	HACD1	ENST00000361271.7	antisense	intergenic	53445	convergent	downstream
1	XLOC_059969	TCONS_00092668	SLC7A3	ENST00000298085.4	sense	intergenic	44229	same_strand	upstream
1	XLOC_056775	TCONS_00088248	ZNF484	ENST00000395506.7	antisense	intergenic	4529	divergent	upstream
1	XLOC_030098	TCONS_00046113	CDC42EP3	ENST00000611976.1	antisense	genic	0	overlapping	exonic
1	XLOC_057338	TCONS_00089019	PAEP	ENST00000433563.5	sense	intergenic	7970	same_strand	downstream
1	XLOC_052527	TCONS_00081645	NPSR1	ENST00000531252.5	antisense	genic	0	overlapping	intronic
1	XLOC_054859	TCONS_00085320	SGK223	ENST00000615670.4	sense	intergenic	3664	same_strand	upstream
1	XLOC_057170	TCONS_00088779	FAM102A	ENST00000373095.5	antisense	genic	0	overlapping	exonic
1	XLOC_008756	TCONS_00013523	MMP3	ENST00000524478.1	antisense	genic	0	containing	intronic
1	XLOC_050832	TCONS_00078969	FERD3L	ENST00000275461.3	antisense	genic	0	containing	exonic
1	XLOC_006156	TCONS_00009573	POLR3A	ENST00000616246.4	antisense	genic	0	overlapping	intronic
1	XLOC_042854	TCONS_00066655	FGFRL1	ENST00000264748.6	antisense	genic	0	overlapping	exonic
1	XLOC_052793	TCONS_00082057	KCTD7	ENST00000275532.7	antisense	intergenic	36505	divergent	upstream
1	XLOC_058669	TCONS_00090991	SMS	ENST00000404933.6	sense	intergenic	413	same_strand	upstream
1	XLOC_022452	TCONS_00034434	ZFHX3	ENST00000397992.5	sense	intergenic	66939	same_strand	upstream
1	XLOC_003882	TCONS_00006039	LMO4	ENST00000370544.9	antisense	intergenic	3926	convergent	downstream
1	XLOC_025205	TCONS_00038678	MMD	ENST00000262065.7	sense	intergenic	27871	same_strand	upstream
1	XLOC_056494	TCONS_00087800	FP325317.1	ENST00000539936.3	antisense	intergenic	54699	convergent	downstream
1	XLOC_031381	TCONS_00048310	DLX2	ENST00000466293.2	antisense	intergenic	106	divergent	upstream
1	XLOC_014986	TCONS_00022943	TM9SF2	ENST00000376387.4	sense	intergenic	13106	same_strand	downstream
1	XLOC_019903	TCONS_00030655	PDE8A	ENST00000310298.8	antisense	intergenic	70886	convergent	downstream
1	XLOC_024640	TCONS_00037825	NATD1	ENST00000611551.1	sense	intergenic	9242	same_strand	downstream
1	XLOC_017167	TCONS_00026408	LRFN5	ENST00000298119.8	antisense	intergenic	2282	divergent	upstream
1	XLOC_110612	TCONS_00339051	SLC37A3	ENST00000477571.5	sense	intergenic	33327	same_strand	downstream
1	XLOC_002619	TCONS_00004028	NUP133	ENST00000261396.5	antisense	genic	0	overlapping	exonic
1	XLOC_032871	TCONS_00050744	ASPRV1	ENST00000320256.5	sense	intergenic	505	same_strand	upstream
1	XLOC_049378	TCONS_00076671	DTNBP1	ENST00000513680.5	sense	intergenic	45444	same_strand	upstream
1	XLOC_009326	TCONS_00014367	POU2AF1	ENST00000525890.1	antisense	genic	0	overlapping	intronic
1	XLOC_046585	TCONS_00072308	NR2F1	ENST00000327111.7	antisense	intergenic	2073	divergent	upstream
1	XLOC_050798	TCONS_00078915	ETV1	ENST00000242066.9	antisense	intergenic	11872	divergent	upstream
1	XLOC_039648	TCONS_00061595	TRA2B	ENST00000453386.6	antisense	intergenic	21826	divergent	upstream
1	XLOC_038374	TCONS_00059579	XIRP1	ENST00000396251.1	antisense	intergenic	21506	divergent	upstream
1	XLOC_016143	TCONS_00024776	SEC23A	ENST00000557437.1	antisense	genic	0	nested	exonic
1	XLOC_037724	TCONS_00058564	MTMR3	ENST00000333027.7	antisense	genic	0	nested	exonic
1	XLOC_046200	TCONS_00071680	ANXA2R	ENST00000616064.1	sense	intergenic	45748	same_strand	downstream
1	XLOC_010559	TCONS_00016180	RNF169	ENST00000299563.4	antisense	intergenic	2674	divergent	upstream
1	XLOC_008814	TCONS_00013640	CATSPER1	ENST00000312106.5	antisense	intergenic	2634	divergent	upstream
1	XLOC_055809	TCONS_00183337	FUT3	ENST00000458379.6	sense	intergenic	780	same_strand	downstream
1	XLOC_028944	TCONS_00044252	ZNF728	ENST00000594710.1	sense	intergenic	11899	same_strand	upstream
1	XLOC_042596	TCONS_00066231	TMEM144	ENST00000505189.5	sense	intergenic	691	same_strand	upstream
1	XLOC_036864	TCONS_00057155	AC007326.1	ENST00000623496.1	sense	intergenic	23527	same_strand	downstream
1	XLOC_017002	TCONS_00026142	DHRS2	ENST00000556550.1	antisense	intergenic	54184	convergent	downstream
1	XLOC_024813	TCONS_00038056	SLFN12L	ENST00000361112.6	sense	intergenic	2178	same_strand	upstream
1	XLOC_041842	TCONS_00065077	SPATA18	ENST00000295213.8	sense	intergenic	4362	same_strand	upstream
1	XLOC_058614	TCONS_00090919	ATXN3L	ENST00000622204.1	antisense	intergenic	9164	divergent	upstream
1	XLOC_006006	TCONS_00009349	DNA2	ENST00000551118.6	antisense	intergenic	1013	convergent	downstream
1	XLOC_002699	TCONS_00004149	NID1	ENST00000264187.6	antisense	intergenic	265	convergent	downstream
1	XLOC_055647	TCONS_00086533	PABPC1	ENST00000521067.1	sense	intergenic	53703	same_strand	upstream
1	XLOC_037637	TCONS_00058414	UPB1	ENST00000415388.5	antisense	intergenic	895	divergent	upstream
1	XLOC_055800	TCONS_00086749	ZHX2	ENST00000314393.5	antisense	intergenic	88849	divergent	upstream
1	XLOC_045304	TCONS_00070308	IL9	ENST00000274520.1	antisense	intergenic	1810	divergent	upstream
1	XLOC_031859	TCONS_00049101	CCDC140	ENST00000295226.1	sense	intergenic	12840	same_strand	downstream
1	XLOC_045651	TCONS_00070849	SH3PXD2B	ENST00000311601.5	antisense	intergenic	80541	divergent	upstream
1	XLOC_047911	TCONS_00074415	HLA-B	ENST00000434333.1	antisense	intergenic	20231	divergent	upstream
1	XLOC_011565	TCONS_00017694	METTL20	ENST00000412352.6	sense	intergenic	10180	same_strand	upstream
1	XLOC_036814	TCONS_00057066	XKR3	ENST00000331428.5	antisense	intergenic	5775	divergent	upstream
1	XLOC_007892	TCONS_00012211	ACADSB	ENST00000358776.6	antisense	intergenic	24366	convergent	downstream
1	XLOC_053052	TCONS_00082465	MUC12	ENST00000379442.7	antisense	genic	0	nested	exonic
1	XLOC_030664	TCONS_00047092	ANKRD36C	ENST00000612359.4	antisense	intergenic	39073	convergent	downstream
1	XLOC_009251	TCONS_00014255	FAM76B	ENST00000358780.9	antisense	intergenic	69467	convergent	downstream
1	XLOC_000194	TCONS_00000344	UBIAD1	ENST00000483738.1	sense	intergenic	76656	same_strand	downstream
1	XLOC_024797	TCONS_00038035	SLFN5	ENST00000299977.8	antisense	intergenic	5055	divergent	upstream
1	XLOC_020634	TCONS_00031759	CDIPT	ENST00000219789.10	antisense	intergenic	111	divergent	upstream
1	XLOC_038683	TCONS_00060081	TMF1	ENST00000398559.6	antisense	genic	0	overlapping	exonic
1	XLOC_056038	TCONS_00087114	MAPK15	ENST00000338033.8	antisense	genic	0	nested	exonic
1	XLOC_020764	TCONS_00031947	RP11-812E19.9	ENST00000569103.2	antisense	intergenic	73536	convergent	downstream
1	XLOC_012667	TCONS_00019413	STX2	ENST00000261653.10	antisense	intergenic	25844	convergent	downstream
1	XLOC_048050	TCONS_00074628	CCDC167	ENST00000373408.3	antisense	intergenic	46630	divergent	upstream
1	XLOC_023240	TCONS_00035730	COPRS	ENST00000302362.10	antisense	intergenic	82816	convergent	downstream
1	XLOC_002331	TCONS_00003567	LEMD1	ENST00000629113.1	antisense	genic	0	containing	exonic
1	XLOC_019444	TCONS_00029927	PIGB	ENST00000565367.5	antisense	genic	0	nested	intronic
1	XLOC_026639	TCONS_00040875	DTNA	ENST00000283365.13	antisense	intergenic	51858	divergent	upstream
1	XLOC_047994	TCONS_00074542	MLN	ENST00000430124.6	antisense	intergenic	52265	divergent	upstream
1	XLOC_058132	TCONS_00090234	ZNF462	ENST00000427098.1	antisense	genic	0	overlapping	exonic
1	XLOC_057562	TCONS_00192352	RNF144A	ENST00000432850.1	sense	intergenic	49736	same_strand	downstream
1	XLOC_029950	TCONS_00045864	DNAJC27	ENST00000468750.5	antisense	genic	0	overlapping	exonic
1	XLOC_015626	TCONS_00023980	KCTD12	ENST00000377474.3	sense	intergenic	983	same_strand	upstream
1	XLOC_013516	TCONS_00020710	HMGA2	ENST00000403681.6	antisense	intergenic	29021	convergent	downstream
1	XLOC_042677	TCONS_00066345	HMGB2	ENST00000296503.9	antisense	intergenic	1183	divergent	upstream
1	XLOC_060770	TCONS_00093729	PRORY	ENST00000382764.1	sense	intergenic	8788	same_strand	upstream
1	XLOC_015012	TCONS_00022974	ERCC5	ENST00000355739.8	sense	intergenic	3935	same_strand	downstream
1	XLOC_013536	TCONS_00020738	DYRK2	ENST00000344096.3	antisense	intergenic	40396	convergent	downstream
1	XLOC_015415	TCONS_00023634	NUFIP1	ENST00000379161.4	sense	intergenic	48957	same_strand	downstream
1	XLOC_005224	TCONS_00008108	AL360294.1	ENST00000624397.1	sense	intergenic	44542	same_strand	downstream
1	XLOC_051119	TCONS_00079421	TNS3	ENST00000457718.5	antisense	intergenic	39381	divergent	upstream
1	XLOC_015663	TCONS_00024051	SLITRK5	ENST00000325089.7	antisense	intergenic	1342	divergent	upstream
1	XLOC_046495	TCONS_00072148	RASGRF2	ENST00000503795.1	antisense	genic	0	nested	exonic
1	XLOC_037310	TCONS_00057884	L3MBTL2	ENST00000216237.9	sense	intergenic	7546	same_strand	upstream
1	XLOC_058185	TCONS_00090297	HSDL2	ENST00000398805.7	antisense	intergenic	3882	divergent	upstream
1	XLOC_032247	TCONS_00049784	KLF11	ENST00000401510.5	antisense	intergenic	5896	divergent	upstream
1	XLOC_052553	TCONS_00081692	STARD3NL	ENST00000009041.11	antisense	intergenic	34939	convergent	downstream
1	XLOC_012135	TCONS_00018576	LIN7A	ENST00000552864.5	antisense	intergenic	21803	convergent	downstream
1	XLOC_043514	TCONS_00067599	ADH5	ENST00000296412.12	sense	intergenic	2853	same_strand	downstream
1	XLOC_026250	TCONS_00040300	RTTN	ENST00000255674.10	antisense	intergenic	158	convergent	downstream
1	XLOC_045387	TCONS_00070453	PCDH1	ENST00000514773.1	antisense	intergenic	2435	divergent	upstream
1	XLOC_046414	TCONS_00072039	ENC1	ENST00000618628.4	sense	intergenic	90430	same_strand	downstream
1	XLOC_039079	TCONS_00060701	ALDH1L1	ENST00000509952.5	antisense	intergenic	16502	divergent	upstream
1	XLOC_038265	TCONS_00059416	EOMES	ENST00000295743.8	antisense	intergenic	1570	convergent	downstream
1	XLOC_003445	TCONS_00005363	ZFP69B	ENST00000411995.6	antisense	intergenic	3022	convergent	downstream
1	XLOC_050859	TCONS_00079010	IL6	ENST00000404625.5	sense	intergenic	19639	same_strand	upstream
1	XLOC_023922	TCONS_00036714	AMZ2	ENST00000359904.7	sense	intergenic	37802	same_strand	upstream
1	XLOC_056459	TCONS_00087739	ANKRD20A2	ENST00000377601.2	sense	intergenic	57333	same_strand	downstream
1	XLOC_038631	TCONS_00059960	FAM3D	ENST00000358781.6	antisense	genic	0	overlapping	exonic
1	XLOC_059513	TCONS_00092082	FAM58A	ENST00000482182.3	antisense	genic	0	overlapping	intronic
1	XLOC_041611	TCONS_00064748	FGFBP1	ENST00000382333.1	antisense	intergenic	12911	convergent	downstream
1	XLOC_013259	TCONS_00020299	TUBA1C	ENST00000301072.10	antisense	intergenic	4450	convergent	downstream
1	XLOC_051813	TCONS_00080525	SND1	ENST00000489417.5	sense	intergenic	19433	same_strand	downstream
1	XLOC_002901	TCONS_00004523	HES5	ENST00000378453.3	sense	intergenic	9535	same_strand	upstream
1	XLOC_005221	TCONS_00008103	TARBP1	ENST00000040877.1	sense	intergenic	48788	same_strand	upstream
1	XLOC_030948	TCONS_00047566	TMEM177	ENST00000409951.1	sense	intergenic	17269	same_strand	downstream
1	XLOC_079188	TCONS_00255717	DLEC1	ENST00000308059.10	antisense	genic	0	nested	intronic
1	XLOC_040612	TCONS_00063192	PVRL3	ENST00000461477.5	antisense	genic	0	overlapping	intronic
1	XLOC_010075	TCONS_00015525	TSPAN18	ENST00000533786.5	antisense	intergenic	30164	divergent	upstream
1	XLOC_007916	TCONS_00012260	EDRF1	ENST00000527655.5	antisense	genic	0	overlapping	exonic
1	XLOC_034891	TCONS_00053887	ZMYND8	ENST00000446994.6	antisense	genic	0	nested	exonic
1	XLOC_004220	TCONS_00006616	GPR89A	ENST00000460277.5	antisense	intergenic	132	divergent	upstream
1	XLOC_007617	TCONS_00011811	ACSM6	ENST00000327739.7	antisense	genic	0	overlapping	exonic
1	XLOC_035521	TCONS_00054972	SRC	ENST00000373578.6	antisense	intergenic	16192	convergent	downstream
1	XLOC_044022	TCONS_00068348	SPCS3	ENST00000503362.1	antisense	intergenic	26	divergent	upstream
1	XLOC_052022	TCONS_00080827	ARHGEF35	ENST00000378115.2	antisense	genic	0	overlapping	exonic
1	XLOC_048808	TCONS_00075768	HEBP2	ENST00000448741.5	sense	intergenic	20456	same_strand	upstream
1	XLOC_053648	TCONS_00083395	FAM167A	ENST00000284486.8	antisense	genic	0	containing	intronic
1	XLOC_013572	TCONS_00020800	TSPAN8	ENST00000393330.6	sense	intergenic	6838	same_strand	downstream
1	XLOC_012515	TCONS_00019137	PXN	ENST00000228307.11	antisense	intergenic	13980	divergent	upstream
1	XLOC_004154	TCONS_00013985	B3GALT2	ENST00000367434.4	antisense	genic	0	nested	exonic
1	XLOC_016526	TCONS_00025319	LTBP2	ENST00000261978.8	antisense	genic	0	nested	exonic
1	XLOC_049597	TCONS_00077019	C6orf48	ENST00000614363.4	antisense	intergenic	2671	convergent	downstream
1	XLOC_004242	TCONS_00006643	GJA5	ENST00000621517.1	sense	intergenic	36439	same_strand	upstream
1	XLOC_032261	TCONS_00049802	C2orf50	ENST00000381585.7	antisense	intergenic	35240	divergent	upstream
1	XLOC_057406	TCONS_00089142	FOXD4	ENST00000382500.3	sense	intergenic	2477	same_strand	downstream
1	XLOC_011043	TCONS_00016906	TMEM225	ENST00000375026.6	sense	intergenic	20405	same_strand	downstream
1	XLOC_051074	TCONS_00079356	DBNL	ENST00000448521.5	sense	intergenic	344	same_strand	upstream
1	XLOC_036483	TCONS_00056550	MRPL39	ENST00000352957.8	sense	intergenic	93016	same_strand	downstream
1	XLOC_016141	TCONS_00024773	SEC23A	ENST00000537403.5	antisense	intergenic	66632	convergent	downstream
1	XLOC_005935	TCONS_00009232	CISD1	ENST00000333926.5	sense	intergenic	14967	same_strand	downstream
1	XLOC_052537	TCONS_00081665	SEPT7	ENST00000635172.1	antisense	intergenic	326	divergent	upstream
1	XLOC_024153	TCONS_00037095	P4HB	ENST00000331483.8	antisense	intergenic	2084	divergent	upstream
1	XLOC_056766	TCONS_00088239	IARS	ENST00000375643.7	antisense	intergenic	49	convergent	downstream
1	XLOC_000311	TCONS_00000486	PQLC2	ENST00000400548.6	sense	intergenic	2296	same_strand	downstream
1	XLOC_033025	TCONS_00051030	VAMP8	ENST00000409760.1	antisense	genic	0	nested	exonic
1	XLOC_005308	TCONS_00008229	CEP170	ENST00000366542.5	sense	intergenic	66581	same_strand	downstream
1	XLOC_042650	TCONS_00066309	CBR4	ENST00000507752.1	antisense	intergenic	230	divergent	upstream
1	XLOC_001612	TCONS_00002553	NBPF9	ENST00000621645.4	antisense	intergenic	72480	divergent	upstream
1	XLOC_042824	TCONS_00066599	FRG1	ENST00000226798.8	sense	intergenic	16698	same_strand	downstream
1	XLOC_059942	TCONS_00092640	ZC3H12B	ENST00000617377.1	antisense	intergenic	35405	divergent	upstream
1	XLOC_059878	TCONS_00092553	XAGE1A	ENST00000375602.1	antisense	intergenic	44538	divergent	upstream
1	XLOC_016115	TCONS_00024740	SFTA3	ENST00000519052.5	antisense	intergenic	10914	convergent	downstream
1	XLOC_003880	TCONS_00006036	LMO4	ENST00000370544.9	antisense	intergenic	7961	divergent	upstream
1	XLOC_021621	TCONS_00033258	ZNF213	ENST00000396878.7	antisense	intergenic	13931	convergent	downstream
1	XLOC_060140	TCONS_00092904	PLP1	ENST00000621218.4	antisense	intergenic	11112	convergent	downstream
1	XLOC_037537	TCONS_00058244	SEPT5	ENST00000412544.5	antisense	genic	0	overlapping	exonic
1	XLOC_039145	TCONS_00060795	TMCC1	ENST00000515024.5	antisense	intergenic	296	divergent	upstream
1	XLOC_022597	TCONS_00034693	FOXF1	ENST00000262426.5	antisense	intergenic	1428	divergent	upstream
1	XLOC_053303	TCONS_00082859	SLC35B4	ENST00000378509.8	sense	intergenic	29020	same_strand	upstream
1	XLOC_022974	TCONS_00035275	LRRC75A	ENST00000409083.7	antisense	genic	0	overlapping	exonic
1	XLOC_003796	TCONS_00005900	SLC44A5	ENST00000370859.7	sense	intergenic	31187	same_strand	upstream
1	XLOC_044974	TCONS_00140398	N4BP1	ENST00000564124.5	sense	genic	0	nested	intronic
1	XLOC_045940	TCONS_00143355	IRF8	ENST00000268638.9	antisense	intergenic	40651	convergent	downstream
1	XLOC_046896	TCONS_00072766	SLC25A48	ENST00000425402.5	antisense	intergenic	88293	divergent	upstream
1	XLOC_028478	TCONS_00043625	CELF5	ENST00000588350.1	antisense	genic	0	overlapping	exonic
1	XLOC_049377	TCONS_00076674	DTNBP1	ENST00000355917.7	sense	intergenic	86492	same_strand	upstream
1	XLOC_006406	TCONS_00009974	BTRC	ENST00000393441.8	sense	intergenic	41025	same_strand	upstream
1	XLOC_006401	TCONS_00009967	LBX1	ENST00000370193.3	antisense	genic	0	overlapping	exonic
1	XLOC_027411	TCONS_00041998	TPM4	ENST00000589897.1	sense	intergenic	24886	same_strand	upstream
1	XLOC_046957	TCONS_00072856	SLC4A9	ENST00000506757.6	antisense	genic	0	overlapping	exonic
1	XLOC_057411	TCONS_00089162	DOCK8	ENST00000382329.1	antisense	genic	0	overlapping	intronic
1	XLOC_045719	TCONS_00070958	UNC5A	ENST00000329542.8	sense	intergenic	65017	same_strand	upstream
1	XLOC_048087	TCONS_00074676	LRFN2	ENST00000338305.6	antisense	intergenic	8720	convergent	downstream
1	XLOC_054214	TCONS_00084305	TRPA1	ENST00000262209.4	antisense	genic	0	nested	exonic
1	XLOC_032031	TCONS_00049342	COL6A3	ENST00000473258.1	antisense	intergenic	5642	convergent	downstream
1	XLOC_026253	TCONS_00040306	SOCS6	ENST00000397942.3	sense	intergenic	5157	same_strand	downstream
1	XLOC_011363	TCONS_00017410	TAS2R7	ENST00000240687.2	antisense	intergenic	24081	convergent	downstream
1	XLOC_052619	TCONS_00081798	MYO1G	ENST00000258787.11	sense	intergenic	3492	same_strand	upstream
1	XLOC_013973	TCONS_00021384	MED13L	ENST00000281928.7	sense	intergenic	67735	same_strand	downstream
1	XLOC_006786	TCONS_00010507	ADARB2	ENST00000381312.5	sense	intergenic	15458	same_strand	upstream
1	XLOC_050076	TCONS_00077749	ASCC3	ENST00000324696.8	sense	intergenic	5179	same_strand	upstream
1	XLOC_038143	TCONS_00059181	VGLL4	ENST00000417466.5	antisense	genic	0	overlapping	exonic
1	XLOC_036067	TCONS_00055852	OLIG1	ENST00000382348.1	sense	intergenic	30189	same_strand	downstream
1	XLOC_025768	TCONS_00039602	PTPRM	ENST00000332175.12	sense	intergenic	93388	same_strand	downstream
1	XLOC_040121	TCONS_00062442	CLASP2	ENST00000476251.1	sense	genic	0	containing	intronic
1	XLOC_000293	TCONS_00000466	ARHGEF10L	ENST00000495593.1	sense	intergenic	19881	same_strand	downstream
1	XLOC_002422	TCONS_00003707	RD3	ENST00000367002.4	antisense	genic	0	nested	exonic
1	XLOC_052820	TCONS_00082099	AUTS2	ENST00000406775.6	antisense	intergenic	1359	divergent	upstream
